LIBELLE EXAMEN;ANNEE SESSION;MOIS SESSION;SPECIALITE;OPTION SPECIALITE;PARTIC, 1;PARTIC, 2;NUMERO CANDIDAT;CODE EPREUVE;LIBELLE EPREUVE;CODE MATIERE;LIBELLE MATIERE;CONTROLABLE;NOTE;COEFFICIENT EPREUVE;NUMERO GROUPE
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;001;FRANCAIS ECR.; ;;O;6;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;002;FRANCAIS ORAL; ;;N;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;003;HIST.GEOG.; ;;O;7;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;004;MATHEMATIQUES; ;;O;9;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;005;PHYS-CHIMIE; ;;O;11;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;005A;PHYS CHIM ECR; ;;N;9,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;005B;PHYS CHIM PRA; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;006-3;SC. VIE TERRE; ;;O;7;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;006A-3;S.V.T. ECRIT; ;;N;4;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;006B-2;S.V.T. PRATIQ; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;007;L.V.E. 1; ;;O;14;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;007A;LV1 ECRIT;0002;ANGLAIS;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;007B;LV1 ORAL;0002;ANGLAIS;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;008;LANGUE VIV. 2; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;008A;LV2 ECRIT;0001;ALLEMAND;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;008B;LV2 ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;009;PHILOSOPHIE; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;010;ED.PHYS.SPORT;5011;EPS APTE;N;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;017;TRAV PERS ENC; ;;N;16;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;204;MATHEMATIQUES; ; ;N;10;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918530;206-3;SC. VIE TERRE; ; ;N;15;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;001;FRANCAIS ECR.; ;;O;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;002;FRANCAIS ORAL; ;;N;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;003;HIST.GEOG.; ;;O;4;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;004;MATHEMATIQUES; ;;O;7;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;005;PHYS-CHIMIE; ;;O;9;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;005A;PHYS CHIM ECR; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;005B;PHYS CHIM PRA; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;006-3;SC. VIE TERRE; ;;O;5;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;006A-3;S.V.T. ECRIT; ;;N;2;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;006B-2;S.V.T. PRATIQ; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;007A;LV1 ECRIT;0002;ANGLAIS;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;007B;LV1 ORAL;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;008;LANGUE VIV. 2; ;;O;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;008A;LV2 ECRIT;0001;ALLEMAND;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;008B;LV2 ORAL;0001;ALLEMAND;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;009;PHILOSOPHIE; ;;O;3;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;010;ED.PHYS.SPORT;5011;EPS APTE;N;17;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;015;EPR.FACULT.1;0098;SERBE;N;17;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;017;TRAV PERS ENC; ;;N;13;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;205;PHYS-CHIMIE; ; ;N;15;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918587;206-3;SC. VIE TERRE; ; ;N;13;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;001;FRANCAIS ECR.; ;;O;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;002;FRANCAIS ORAL; ;;N;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;003;HIST.GEOG.; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;004;MATHEMATIQUES; ;;O;3;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;005;PHYS-CHIMIE; ;;O;8;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;005A;PHYS CHIM ECR; ;;N;5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;005B;PHYS CHIM PRA; ;;N;18;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;006-3;SC. VIE TERRE; ;;O;11;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;006A-3;S.V.T. ECRIT; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;006B-2;S.V.T. PRATIQ; ;;N;17;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;007A;LV1 ECRIT;0002;ANGLAIS;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;007B;LV1 ORAL;0002;ANGLAIS;N;12,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;008;LANGUE VIV. 2; ;;O;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;008A;LV2 ECRIT;0001;ALLEMAND;N;11,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;008B;LV2 ORAL;0001;ALLEMAND;N;11,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;15;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;009;PHILOSOPHIE; ;;O;5;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;010;ED.PHYS.SPORT;5011;EPS APTE;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;017;TRAV PERS ENC; ;;N;12;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;204;MATHEMATIQUES; ; ;N;9;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918593;206-3;SC. VIE TERRE; ; ;N;9;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;001;FRANCAIS ECR.; ;;O;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;002;FRANCAIS ORAL; ;;N;11;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;003;HIST.GEOG.; ;;O;6;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;004;MATHEMATIQUES; ;;O;8;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;005;PHYS-CHIMIE; ;;O;8;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;005A;PHYS CHIM ECR; ;;N;7;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;005B;PHYS CHIM PRA; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;006-3;SC. VIE TERRE; ;;O;10;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;006A-3;S.V.T. ECRIT; ;;N;8;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;006B-2;S.V.T. PRATIQ; ;;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;007A;LV1 ECRIT;0002;ANGLAIS;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;007B;LV1 ORAL;0002;ANGLAIS;N;11,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;008;LANGUE VIV. 2; ;;O;11;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;008A;LV2 ECRIT;0001;ALLEMAND;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;008B;LV2 ORAL;0001;ALLEMAND;N;7,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;009;PHILOSOPHIE; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;010;ED.PHYS.SPORT;5011;EPS APTE;N;15;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;015;EPR.FACULT.1;5011;EPS APTE;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;017;TRAV PERS ENC; ;;N;14;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;204;MATHEMATIQUES; ; ;N;6;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918626;205;PHYS-CHIMIE; ; ;N;13;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;001;FRANCAIS ECR.; ;;O;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;002;FRANCAIS ORAL; ;;N;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;003;HIST.GEOG.; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;004;MATHEMATIQUES; ;;O;4;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;005A;PHYS CHIM ECR; ;;N;5,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;005B;PHYS CHIM PRA; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;006-3;SC. VIE TERRE; ;;O;12;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;006A-3;S.V.T. ECRIT; ;;N;8;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;006B-2;S.V.T. PRATIQ; ;;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;007;L.V.E. 1; ;;O;12;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;007A;LV1 ECRIT;0002;ANGLAIS;N;13,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;007B;LV1 ORAL;0002;ANGLAIS;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;008;LANGUE VIV. 2; ;;O;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;008A;LV2 ECRIT;0001;ALLEMAND;N;9,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;008B;LV2 ORAL;0001;ALLEMAND;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;008BA;LV2 COMP ORAL;0001;ALLEMAND;N;4;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;008BB;LV2 EXP ORALE;0001;ALLEMAND;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;009;PHILOSOPHIE; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;010;ED.PHYS.SPORT;5011;EPS APTE;N;15;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;015;EPR.FACULT.1;0012;CHINOIS;N;13;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;017;TRAV PERS ENC; ;;N;15;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;204;MATHEMATIQUES; ; ;N;10;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918681;205;PHYS-CHIMIE; ; ;N;10;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;001;FRANCAIS ECR.; ;;O;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;002;FRANCAIS ORAL; ;;N;15;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;003;HIST.GEOG.; ;;O;9;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;004;MATHEMATIQUES; ;;O;6;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;005A;PHYS CHIM ECR; ;;N;7;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;005B;PHYS CHIM PRA; ;;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;006-3;SC. VIE TERRE; ;;O;10;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;006A-3;S.V.T. ECRIT; ;;N;6,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;006B-2;S.V.T. PRATIQ; ;;N;14;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;007;L.V.E. 1; ;;O;13;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;007A;LV1 ECRIT;0007;ESPAGNOL;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;007B;LV1 ORAL;0007;ESPAGNOL;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;007BA;LV1 COMP ORAL;0007;ESPAGNOL;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;007BB;LV1 EXP ORALE;0007;ESPAGNOL;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;008;LANGUE VIV. 2; ;;O;6;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;008A;LV2 ECRIT;0002;ANGLAIS;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;008B;LV2 ORAL;0002;ANGLAIS;N;4,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;008BA;LV2 COMP ORAL;0002;ANGLAIS;N;4;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;008BB;LV2 EXP ORALE;0002;ANGLAIS;N;5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;009;PHILOSOPHIE; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;010;ED.PHYS.SPORT;5011;EPS APTE;N;14;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;015;EPR.FACULT.1;7239;LCA LATIN;N;18;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;017;TRAV PERS ENC; ;;N;6;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;205;PHYS-CHIMIE; ; ;N;9;6;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918698;206-3;SC. VIE TERRE; ; ;N;20;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;001;FRANCAIS ECR.; ;;O;7;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;002;FRANCAIS ORAL; ;;N;9;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;003;HIST.GEOG.; ;;O;4;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;004;MATHEMATIQUES; ;;O;7;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;005A;PHYS CHIM ECR; ;;N;6;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;005B;PHYS CHIM PRA; ;;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;006-3;SC. VIE TERRE; ;;O;10;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;006A-3;S.V.T. ECRIT; ;;N;7,5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;006B-2;S.V.T. PRATIQ; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;007;L.V.E. 1; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;007A;LV1 ECRIT;0002;ANGLAIS;N;9,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;007B;LV1 ORAL;0002;ANGLAIS;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;10;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;008;LANGUE VIV. 2; ;;O;13;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;008A;LV2 ECRIT;0007;ESPAGNOL;N;10,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;008B;LV2 ORAL;0007;ESPAGNOL;N;15,5;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;20;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;009;PHILOSOPHIE; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;010;ED.PHYS.SPORT;5011;EPS APTE;N;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;017;TRAV PERS ENC; ;;N;5;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;204;MATHEMATIQUES; ; ;N;8;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918702;206-3;SC. VIE TERRE; ; ;N;12;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;001;FRANCAIS ECR.; ;;O;8;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;002;FRANCAIS ORAL; ;;N;12;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;003;HIST.GEOG.; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;004;MATHEMATIQUES; ;;O;6;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;005A;PHYS CHIM ECR; ;;N;5;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;005B;PHYS CHIM PRA; ;;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;006-3;SC. VIE TERRE; ;;O;9;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;006A-3;S.V.T. ECRIT; ;;N;6;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;006B-2;S.V.T. PRATIQ; ;;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;007;L.V.E. 1; ;;O;10;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;007A;LV1 ECRIT;0002;ANGLAIS;N;11;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;007B;LV1 ORAL;0002;ANGLAIS;N;9;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;007BA;LV1 COMP ORAL;0002;ANGLAIS;N;6;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;007BB;LV1 EXP ORALE;0002;ANGLAIS;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;008;LANGUE VIV. 2; ;;O;10;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;008A;LV2 ECRIT;0007;ESPAGNOL;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;008B;LV2 ORAL;0007;ESPAGNOL;N;8;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;008BA;LV2 COMP ORAL;0007;ESPAGNOL;N;4;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;008BB;LV2 EXP ORALE;0007;ESPAGNOL;N;12;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;009;PHILOSOPHIE; ;;O;8;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;010;ED.PHYS.SPORT;5011;EPS APTE;N;16;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;015;EPR.FACULT.1;5011;EPS APTE;N;16;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;017;TRAV PERS ENC; ;;N;16;;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;204;MATHEMATIQUES; ; ;N;8;7;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918737;206-3;SC. VIE TERRE; ; ;N;14;8;2
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;001;FRANCAIS ECR.; ;;O;4;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;002;FRANCAIS ORAL; ;;N;5;2;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;003;HIST.GEOG.; ;;O;11;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;004;MATHEMATIQUES; ;;O;5;7;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;005;PHYS-CHIMIE; ;;O;7;6;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;005A;PHYS CHIM ECR; ;;N;4;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;005B;PHYS CHIM PRA; ;;N;16;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;006-3;SC. VIE TERRE; ;;O;11;8;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;006A-3;S.V.T. ECRIT; ;;N;8;4;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;006B-2;S.V.T. PRATIQ; ;;N;13;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;007;L.V.E. 1; ;;O;6;3;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;007A;LV1 ECRIT;0002;ANGLAIS;N;7;1;1
BACCALAUREAT GENERAL;2017;06;S;SVT;S;R;0316918759;007B;LV1 ORAL;0002;ANGLAIS;N;4,5;1;1
