id;code1;libelle1;code2;libelle2;note
0316913917;015;EPR.FACULT.1;0012;CHINOIS;20
0316918681;015;EPR.FACULT.1;0012;CHINOIS;13
0316918504;015;EPR.FACULT.1;0047;TURC;AB
0316915702;015;EPR.FACULT.1;0047;TURC;15
0316917611;015;EPR.FACULT.1;0047;TURC;16
0316655921;015;EPR.FACULT.1;0047;TURC;16
0316919241;015;EPR.FACULT.1;0047;TURC;18
0316914360;015;EPR.FACULT.1;0047;TURC;15
0316918159;015;EPR.FACULT.1;0047;TURC;17
0316915740;015;EPR.FACULT.1;0057;L.REG.MOSELLE;13
0316919973;015;EPR.FACULT.1;0097;ALBANAIS;17
0316918587;015;EPR.FACULT.1;0098;SERBE;17
0316915420;015;EPR.FACULT.1;0129;BERBER.CHLEUH;16
0316915723;015;EPR.FACULT.1;0131;BERBER.KABYLE;16
0316914429;015;EPR.FACULT.1;0148;L.S.F.;13
0316655332;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;14
0516059408;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;13
0316522255;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;14
0316654662;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;20
0316525012;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;13
0316653142;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;11
0316653173;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;12
0316654259;015;EPR.FACULT.1;1068;ED.PHYS.SPORT;14
0316914573;015;EPR.FACULT.1;3691;EV.SP SEC E/O;15
0316917282;015;EPR.FACULT.1;3691;EV.SP SEC E/O;16
0316917550;015;EPR.FACULT.1;3691;EV.SP SEC E/O;9
0316913888;015;EPR.FACULT.1;3691;EV.SP SEC E/O;15
0316914356;015;EPR.FACULT.1;3691;EV.SP SEC E/O;15
0316915608;015;EPR.FACULT.1;3691;EV.SP SEC E/O;17
0316917528;015;EPR.FACULT.1;3691;EV.SP SEC E/O;8
0316917749;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316918982;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316918998;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316919339;015;EPR.FACULT.1;3691;EV.SP SEC E/O;9
0316920039;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0516067265;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0316914030;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316914981;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0316916074;015;EPR.FACULT.1;3691;EV.SP SEC E/O;10
0316916583;015;EPR.FACULT.1;3691;EV.SP SEC E/O;18
0316917726;015;EPR.FACULT.1;3691;EV.SP SEC E/O;19
0316917853;015;EPR.FACULT.1;3691;EV.SP SEC E/O;16
0316919152;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316653323;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0316914538;015;EPR.FACULT.1;3691;EV.SP SEC E/O;8
0316915067;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316915152;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0316916847;015;EPR.FACULT.1;3691;EV.SP SEC E/O;8
0316918402;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316919767;015;EPR.FACULT.1;3691;EV.SP SEC E/O;18
0316656777;015;EPR.FACULT.1;3691;EV.SP SEC E/O;14
0316657824;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316914171;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316915873;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316916288;015;EPR.FACULT.1;3691;EV.SP SEC E/O;14
0316916385;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0316916609;015;EPR.FACULT.1;3691;EV.SP SEC E/O;10
0316916683;015;EPR.FACULT.1;3691;EV.SP SEC E/O;17
0316916784;015;EPR.FACULT.1;3691;EV.SP SEC E/O;15
0316916949;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316917426;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316917760;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316918172;015;EPR.FACULT.1;3691;EV.SP SEC E/O;10
0316918306;015;EPR.FACULT.1;3691;EV.SP SEC E/O;16
0316918313;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316918348;015;EPR.FACULT.1;3691;EV.SP SEC E/O;14
0316918677;015;EPR.FACULT.1;3691;EV.SP SEC E/O;20
0316918706;015;EPR.FACULT.1;3691;EV.SP SEC E/O;8
0316918796;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316918798;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316919020;015;EPR.FACULT.1;3691;EV.SP SEC E/O;10
0316919172;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316919760;015;EPR.FACULT.1;3691;EV.SP SEC E/O;13
0316920203;015;EPR.FACULT.1;3691;EV.SP SEC E/O;16
0316523419;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316655233;015;EPR.FACULT.1;3691;EV.SP SEC E/O;12
0316657731;015;EPR.FACULT.1;3691;EV.SP SEC E/O;11
0316658595;015;EPR.FACULT.1;3703;ART-MUSIQUE;18
0316918274;015;EPR.FACULT.1;3703;ART-MUSIQUE;18
0316918288;015;EPR.FACULT.1;3703;ART-MUSIQUE;AB
0516187613;015;EPR.FACULT.1;3703;ART-MUSIQUE;11
0316915569;015;EPR.FACULT.1;3703;ART-MUSIQUE;8
0316916236;015;EPR.FACULT.1;3703;ART-MUSIQUE;14
0316917631;015;EPR.FACULT.1;3703;ART-MUSIQUE;16
0316657905;015;EPR.FACULT.1;3703;ART-MUSIQUE;13
0316914430;015;EPR.FACULT.1;3703;ART-MUSIQUE;14
0316916977;015;EPR.FACULT.1;3703;ART-MUSIQUE;9
0316918285;015;EPR.FACULT.1;3703;ART-MUSIQUE;16
0316918503;015;EPR.FACULT.1;3703;ART-MUSIQUE;12
0316914829;015;EPR.FACULT.1;3703;ART-MUSIQUE;16
0316658498;015;EPR.FACULT.1;3703;ART-MUSIQUE;20
0316659482;015;EPR.FACULT.1;3703;ART-MUSIQUE;16
0316914959;015;EPR.FACULT.1;3703;ART-MUSIQUE;14
0316914988;015;EPR.FACULT.1;3703;ART-MUSIQUE;16
0316917507;015;EPR.FACULT.1;3703;ART-MUSIQUE;AB
0316653065;015;EPR.FACULT.1;3703;ART-MUSIQUE;13
0316654014;015;EPR.FACULT.1;3703;ART-MUSIQUE;12
0316913844;015;EPR.FACULT.1;3703;ART-MUSIQUE;16
0316915707;015;EPR.FACULT.1;3703;ART-MUSIQUE;17
0316916251;015;EPR.FACULT.1;3703;ART-MUSIQUE;12
0316916850;015;EPR.FACULT.1;3703;ART-MUSIQUE;15
0316917252;015;EPR.FACULT.1;3703;ART-MUSIQUE;14
0316919155;015;EPR.FACULT.1;3703;ART-MUSIQUE;11
0316919173;015;EPR.FACULT.1;3703;ART-MUSIQUE;7
0316916343;015;EPR.FACULT.1;3704;ART-ARTS PLAS;11
0316916009;015;EPR.FACULT.1;3704;ART-ARTS PLAS;17
0316916691;015;EPR.FACULT.1;3704;ART-ARTS PLAS;15
0316916707;015;EPR.FACULT.1;3704;ART-ARTS PLAS;10
0316919245;015;EPR.FACULT.1;3704;ART-ARTS PLAS;11
0316658613;015;EPR.FACULT.1;3704;ART-ARTS PLAS;15
0316914066;015;EPR.FACULT.1;3704;ART-ARTS PLAS;16
0316917451;015;EPR.FACULT.1;3704;ART-ARTS PLAS;13
0316655139;015;EPR.FACULT.1;3704;ART-ARTS PLAS;7
0316914278;015;EPR.FACULT.1;3704;ART-ARTS PLAS;15
0316915064;015;EPR.FACULT.1;3704;ART-ARTS PLAS;12
0316919399;015;EPR.FACULT.1;3704;ART-ARTS PLAS;14
0316653131;015;EPR.FACULT.1;3704;ART-ARTS PLAS;15
0316654536;015;EPR.FACULT.1;3704;ART-ARTS PLAS;13
0316656540;015;EPR.FACULT.1;3704;ART-ARTS PLAS;14
0316656625;015;EPR.FACULT.1;3704;ART-ARTS PLAS;AB
0316657011;015;EPR.FACULT.1;3704;ART-ARTS PLAS;13
0316657176;015;EPR.FACULT.1;3704;ART-ARTS PLAS;13
0316657226;015;EPR.FACULT.1;3704;ART-ARTS PLAS;AB
0316914109;015;EPR.FACULT.1;3704;ART-ARTS PLAS;16
0316915711;015;EPR.FACULT.1;3704;ART-ARTS PLAS;11
0316915833;015;EPR.FACULT.1;3704;ART-ARTS PLAS;14
0316915971;015;EPR.FACULT.1;3704;ART-ARTS PLAS;13
0316916665;015;EPR.FACULT.1;3704;ART-ARTS PLAS;12
0316916696;015;EPR.FACULT.1;3704;ART-ARTS PLAS;AB
0316917479;015;EPR.FACULT.1;3704;ART-ARTS PLAS;AB
0316918469;015;EPR.FACULT.1;3704;ART-ARTS PLAS;16
0316919432;015;EPR.FACULT.1;3704;ART-ARTS PLAS;11
0316919861;015;EPR.FACULT.1;3704;ART-ARTS PLAS;15
0316919873;015;EPR.FACULT.1;3704;ART-ARTS PLAS;13
0316919387;015;EPR.FACULT.1;3706;ART-CINEMA AU;14
0316655218;015;EPR.FACULT.1;3706;ART-CINEMA AU;14
0316915617;015;EPR.FACULT.1;3706;ART-CINEMA AU;17
0316918400;015;EPR.FACULT.1;3706;ART-CINEMA AU;15
0316919817;015;EPR.FACULT.1;3706;ART-CINEMA AU;16
0316919855;015;EPR.FACULT.1;3706;ART-CINEMA AU;14
0316918507;015;EPR.FACULT.1;3707;ART-HIST ARTS;14
0316914522;015;EPR.FACULT.1;3708;ART-DANSE;13
0316915628;015;EPR.FACULT.1;3708;ART-DANSE;AB
0316919404;015;EPR.FACULT.1;3708;ART-DANSE;AB
0316653192;015;EPR.FACULT.1;5011;EPS APTE;15
0316914086;015;EPR.FACULT.1;5011;EPS APTE;16
0316915933;015;EPR.FACULT.1;5011;EPS APTE;15
0316919924;015;EPR.FACULT.1;5011;EPS APTE;14
0316919041;015;EPR.FACULT.1;5011;EPS APTE;5
0316913995;015;EPR.FACULT.1;5011;EPS APTE;AB
0316914550;015;EPR.FACULT.1;5011;EPS APTE;10
0316913799;015;EPR.FACULT.1;5011;EPS APTE;13
0316914095;015;EPR.FACULT.1;5011;EPS APTE;AB
0316915966;015;EPR.FACULT.1;5011;EPS APTE;14
0316916332;015;EPR.FACULT.1;5011;EPS APTE;17
0316918202;015;EPR.FACULT.1;5011;EPS APTE;12
0316916259;015;EPR.FACULT.1;5011;EPS APTE;17
0316916404;015;EPR.FACULT.1;5011;EPS APTE;16
0316918536;015;EPR.FACULT.1;5011;EPS APTE;14
0316918739;015;EPR.FACULT.1;5011;EPS APTE;15
0316919866;015;EPR.FACULT.1;5011;EPS APTE;6
0316914586;015;EPR.FACULT.1;5011;EPS APTE;7
0316915082;015;EPR.FACULT.1;5011;EPS APTE;20
0316915285;015;EPR.FACULT.1;5011;EPS APTE;4
0316915764;015;EPR.FACULT.1;5011;EPS APTE;13
0316916065;015;EPR.FACULT.1;5011;EPS APTE;19
0316916076;015;EPR.FACULT.1;5011;EPS APTE;16
0316916941;015;EPR.FACULT.1;5011;EPS APTE;11
0316917693;015;EPR.FACULT.1;5011;EPS APTE;5
0316918928;015;EPR.FACULT.1;5011;EPS APTE;20
0316918961;015;EPR.FACULT.1;5011;EPS APTE;19
0516187659;015;EPR.FACULT.1;5011;EPS APTE;20
0316914410;015;EPR.FACULT.1;5011;EPS APTE;12
0316525362;015;EPR.FACULT.1;5011;EPS APTE;6
0316656102;015;EPR.FACULT.1;5011;EPS APTE;7
0316659396;015;EPR.FACULT.1;5011;EPS APTE;14
0316913868;015;EPR.FACULT.1;5011;EPS APTE;15
0316913977;015;EPR.FACULT.1;5011;EPS APTE;18
0316913980;015;EPR.FACULT.1;5011;EPS APTE;15
0316914082;015;EPR.FACULT.1;5011;EPS APTE;20
0316914119;015;EPR.FACULT.1;5011;EPS APTE;20
0316914194;015;EPR.FACULT.1;5011;EPS APTE;0
0316914392;015;EPR.FACULT.1;5011;EPS APTE;20
0316914677;015;EPR.FACULT.1;5011;EPS APTE;20
0316914857;015;EPR.FACULT.1;5011;EPS APTE;2
0316914864;015;EPR.FACULT.1;5011;EPS APTE;6
0316915452;015;EPR.FACULT.1;5011;EPS APTE;11
0316915523;015;EPR.FACULT.1;5011;EPS APTE;AB
0316915786;015;EPR.FACULT.1;5011;EPS APTE;19
0316915993;015;EPR.FACULT.1;5011;EPS APTE;14
0316916235;015;EPR.FACULT.1;5011;EPS APTE;19
0316916258;015;EPR.FACULT.1;5011;EPS APTE;15
0316916271;015;EPR.FACULT.1;5011;EPS APTE;10
0316916309;015;EPR.FACULT.1;5011;EPS APTE;10
0316916321;015;EPR.FACULT.1;5011;EPS APTE;AB
0316916348;015;EPR.FACULT.1;5011;EPS APTE;16
0316916769;015;EPR.FACULT.1;5011;EPS APTE;18
0316917053;015;EPR.FACULT.1;5011;EPS APTE;15
0316917136;015;EPR.FACULT.1;5011;EPS APTE;14
0316917144;015;EPR.FACULT.1;5011;EPS APTE;15
0316917149;015;EPR.FACULT.1;5011;EPS APTE;19
0316917223;015;EPR.FACULT.1;5011;EPS APTE;13
0316917246;015;EPR.FACULT.1;5011;EPS APTE;6
0316917594;015;EPR.FACULT.1;5011;EPS APTE;11
0316917685;015;EPR.FACULT.1;5011;EPS APTE;17
0316918009;015;EPR.FACULT.1;5011;EPS APTE;7
0316918022;015;EPR.FACULT.1;5011;EPS APTE;19
0316918107;015;EPR.FACULT.1;5011;EPS APTE;18
0316918205;015;EPR.FACULT.1;5011;EPS APTE;4
0316918626;015;EPR.FACULT.1;5011;EPS APTE;14
0316918737;015;EPR.FACULT.1;5011;EPS APTE;16
0316919089;015;EPR.FACULT.1;5011;EPS APTE;17
0316919318;015;EPR.FACULT.1;5011;EPS APTE;20
0316919467;015;EPR.FACULT.1;5011;EPS APTE;18
0316919568;015;EPR.FACULT.1;5011;EPS APTE;18
0316919574;015;EPR.FACULT.1;5011;EPS APTE;20
0316920167;015;EPR.FACULT.1;5011;EPS APTE;20
0516187705;015;EPR.FACULT.1;5011;EPS APTE;13
0516187722;015;EPR.FACULT.1;5011;EPS APTE;20
0516187723;015;EPR.FACULT.1;5011;EPS APTE;3
0516187732;015;EPR.FACULT.1;5011;EPS APTE;17
0316914860;015;EPR.FACULT.1;7239;LCA LATIN;11
0316918234;015;EPR.FACULT.1;7239;LCA LATIN;12
0316657543;015;EPR.FACULT.1;7239;LCA LATIN;11
0316917063;015;EPR.FACULT.1;7239;LCA LATIN;12
0316918413;015;EPR.FACULT.1;7239;LCA LATIN;13
0316917828;015;EPR.FACULT.1;7239;LCA LATIN;10
0316918428;015;EPR.FACULT.1;7239;LCA LATIN;12
0316919113;015;EPR.FACULT.1;7239;LCA LATIN;14
0316915716;015;EPR.FACULT.1;7239;LCA LATIN;13
0316655068;015;EPR.FACULT.1;7239;LCA LATIN;15
0316659312;015;EPR.FACULT.1;7239;LCA LATIN;13
0316913986;015;EPR.FACULT.1;7239;LCA LATIN;11
0316914015;015;EPR.FACULT.1;7239;LCA LATIN;11
0316914627;015;EPR.FACULT.1;7239;LCA LATIN;16
0316914901;015;EPR.FACULT.1;7239;LCA LATIN;15
0316914962;015;EPR.FACULT.1;7239;LCA LATIN;12
0316916036;015;EPR.FACULT.1;7239;LCA LATIN;7
0316917636;015;EPR.FACULT.1;7239;LCA LATIN;12
0316918104;015;EPR.FACULT.1;7239;LCA LATIN;14
0316918233;015;EPR.FACULT.1;7239;LCA LATIN;7
0316918331;015;EPR.FACULT.1;7239;LCA LATIN;8
0316918698;015;EPR.FACULT.1;7239;LCA LATIN;18
0316918759;015;EPR.FACULT.1;7239;LCA LATIN;13
0316919460;015;EPR.FACULT.1;7239;LCA LATIN;13
0316913814;015;EPR.FACULT.1;7240;LCA GREC;11
0316913901;015;EPR.FACULT.1;7240;LCA GREC;11
0316916416;015;EPR.FACULT.1;7240;LCA GREC;13
0316917231;015;EPR.FACULT.1;7240;LCA GREC;11
0316913856;015;EPR.FACULT.1;7252;ART-THEATRE;20
0316654433;015;EPR.FACULT.1;7252;ART-THEATRE;16
0316914064;015;EPR.FACULT.1;7252;ART-THEATRE;15
0316914293;015;EPR.FACULT.1;7252;ART-THEATRE;13
0316917880;015;EPR.FACULT.1;7252;ART-THEATRE;14
0316918691;015;EPR.FACULT.1;7252;ART-THEATRE;14
0516187624;015;EPR.FACULT.1;7252;ART-THEATRE;10
0316653209;015;EPR.FACULT.1;7252;ART-THEATRE;16
0316653296;015;EPR.FACULT.1;7252;ART-THEATRE;15
0316654537;015;EPR.FACULT.1;7252;ART-THEATRE;12
0316916126;015;EPR.FACULT.1;7252;ART-THEATRE;13
0316919379;015;EPR.FACULT.1;7252;ART-THEATRE;20
0316915082;015A;ACTIVITE EPS;6001;BIJOUX; 
0316915082;015A;ACTIVITE EPS;6001;COURSE HAIES; 
0316915082;015A;ACTIVITE EPS;6001;HAUT NIV INDI; 
0316915082;015A;ACTIVITE EPS;6001;PODIUM; 
0516187659;015A;ACTIVITE EPS;6001;BIJOUX; 
0516187659;015A;ACTIVITE EPS;6001;COURSE HAIES; 
0516187659;015A;ACTIVITE EPS;6001;HAUT NIV INDI; 
0516187659;015A;ACTIVITE EPS;6001;PODIUM; 
0316917685;015A;ACTIVITE EPS;6001;BIJOUX;
0316917685;015A;ACTIVITE EPS;6001;COURSE HAIES;
0316917685;015A;ACTIVITE EPS;6001;HAUT NIV INDI;
0316917685;015A;ACTIVITE EPS;6001;PODIUM;
0316919574;015A;ACTIVITE EPS;6001;BIJOUX; 
0316919574;015A;ACTIVITE EPS;6001;COURSE HAIES; 
0316919574;015A;ACTIVITE EPS;6001;HAUT NIV INDI; 
0316919574;015A;ACTIVITE EPS;6001;PODIUM; 
0316920167;015A;ACTIVITE EPS;6001;BIJOUX;
0316920167;015A;ACTIVITE EPS;6001;COURSE HAIES;
0316920167;015A;ACTIVITE EPS;6001;HAUT NIV INDI;
0316920167;015A;ACTIVITE EPS;6001;PODIUM;
0516187722;015A;ACTIVITE EPS;6001;BIJOUX;
0516187722;015A;ACTIVITE EPS;6001;COURSE HAIES;
0516187722;015A;ACTIVITE EPS;6001;HAUT NIV INDI;
0516187722;015A;ACTIVITE EPS;6001;PODIUM;
0316918928;015A;ACTIVITE EPS;6002;COURSE LONGUE;
0316918928;015A;ACTIVITE EPS;6002;HAUT NIV SCOL;
0316918928;015A;ACTIVITE EPS;6002;UNIFORME;
0316915786;015A;ACTIVITE EPS;6002;COURSE LONGUE; 
0316915786;015A;ACTIVITE EPS;6002;HAUT NIV SCOL; 
0316915786;015A;ACTIVITE EPS;6002;UNIFORME; 
0316916235;015A;ACTIVITE EPS;6002;COURSE LONGUE;
0316916235;015A;ACTIVITE EPS;6002;HAUT NIV SCOL;
0316916235;015A;ACTIVITE EPS;6002;UNIFORME;
0316919089;015A;ACTIVITE EPS;6002;COURSE LONGUE;
0316919089;015A;ACTIVITE EPS;6002;HAUT NIV SCOL;
0316919089;015A;ACTIVITE EPS;6002;UNIFORME;
0316913995;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914095;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316918536;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316919866;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914586;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316915285;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316915764;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316917693;015A;ACTIVITE EPS;6303;FAC NAT DIS; 
0316914410;015A;ACTIVITE EPS;6303;FAC NAT DIS; 
0316913868;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914082;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914119;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914194;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914392;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316914857;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316915452;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316915523;015A;ACTIVITE EPS;6303;FAC NAT DIS; 
0316916258;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316916321;015A;ACTIVITE EPS;6303;FAC NAT DIS; 
0316917149;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316917246;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316918009;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316918022;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316918205;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316919568;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0516187723;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0516187732;015A;ACTIVITE EPS;6303;FAC NAT DIS;
0316913799;015A;ACTIVITE EPS;6502;F JUDO;
0316916404;015A;ACTIVITE EPS;6502;F JUDO;
0316916065;015A;ACTIVITE EPS;6502;F JUDO;
0316919467;015A;ACTIVITE EPS;6502;F JUDO; 
0316656102;015A;ACTIVITE EPS;6602;F DANSE;
0316914864;015A;ACTIVITE EPS;6602;F DANSE;
0316916271;015A;ACTIVITE EPS;6602;F DANSE;
0316915933;015A;ACTIVITE EPS;6702;FAC TENNIS;
0316919041;015A;ACTIVITE EPS;6702;FAC TENNIS; 
0316914677;015A;ACTIVITE EPS;6702;FAC TENNIS;
0316916309;015A;ACTIVITE EPS;6702;FAC TENNIS;
0316917594;015A;ACTIVITE EPS;6702;FAC TENNIS;
0316919318;015A;ACTIVITE EPS;6702;FAC TENNIS;
0316919245;016;EPR.FACULT.2;0001;ALLEMAND;10
0316656625;016;EPR.FACULT.2;0001;ALLEMAND;19
0316919467;016;EPR.FACULT.2;0001;ALLEMAND;13
0316919924;016;EPR.FACULT.2;0002;ANGLAIS;7
0316919767;016;EPR.FACULT.2;0003;ARABE;14
0316525362;016;EPR.FACULT.2;0003;ARABE;11
0316915707;016;EPR.FACULT.2;0003;ARABE;15
0316915711;016;EPR.FACULT.2;0003;ARABE;13
0316914293;016;EPR.FACULT.2;0007;ESPAGNOL;17
0316918205;016;EPR.FACULT.2;0007;ESPAGNOL;10
0316919861;016;EPR.FACULT.2;0008;ITALIEN;17
0316918677;016;EPR.FACULT.2;0012;CHINOIS;14
0316914429;016;EPR.FACULT.2;0031;ARMENIEN;18
0316914356;016;EPR.FACULT.2;0047;TURC;12
0516067265;016;EPR.FACULT.2;0047;TURC;17
0316916707;016;EPR.FACULT.2;0047;TURC;13
0316655218;016;EPR.FACULT.2;0047;TURC;14
0316918306;016;EPR.FACULT.2;0057;L.REG.MOSELLE;13
0316918313;016;EPR.FACULT.2;0057;L.REG.MOSELLE;12
0316654537;016;EPR.FACULT.2;0129;BERBER.CHLEUH;14
0316919460;016;EPR.FACULT.2;0129;BERBER.CHLEUH;11
0316920039;016;EPR.FACULT.2;0148;L.S.F.;14
0316918507;016;EPR.FACULT.2;3691;EV.SP SEC E/O;11
0316658613;016;EPR.FACULT.2;3691;EV.SP SEC E/O;10
0316917497;016;EPR.FACULT.2;3691;EV.SP SEC E/O;14
0316918413;016;EPR.FACULT.2;3691;EV.SP SEC E/O;9
0316914410;016;EPR.FACULT.2;3691;EV.SP SEC E/O;12
0316915716;016;EPR.FACULT.2;3691;EV.SP SEC E/O;19
0316916794;016;EPR.FACULT.2;3703;ART-MUSIQUE;15
0316918234;016;EPR.FACULT.2;3703;ART-MUSIQUE;17
0316919152;016;EPR.FACULT.2;3703;ART-MUSIQUE;18
0316914901;016;EPR.FACULT.2;3703;ART-MUSIQUE;19
0316915723;016;EPR.FACULT.2;3703;ART-MUSIQUE;12
0316917685;016;EPR.FACULT.2;3703;ART-MUSIQUE;12
0316918233;016;EPR.FACULT.2;3703;ART-MUSIQUE;14
0316918331;016;EPR.FACULT.2;3703;ART-MUSIQUE;17
0316918759;016;EPR.FACULT.2;3703;ART-MUSIQUE;12
0316919114;016;EPR.FACULT.2;3703;ART-MUSIQUE;14
0316916385;016;EPR.FACULT.2;3704;ART-ARTS PLAS;13
0316914698;016;EPR.FACULT.2;3704;ART-ARTS PLAS;AB
0316920176;016;EPR.FACULT.2;3704;ART-ARTS PLAS;12
0316916271;016;EPR.FACULT.2;3708;ART-DANSE;6
0316916236;016;EPR.FACULT.2;5011;EPS APTE;12
0316915152;016;EPR.FACULT.2;5011;EPS APTE;10
0316917507;016;EPR.FACULT.2;5011;EPS APTE;AB
0316916228;016;EPR.FACULT.2;5011;EPS APTE;8
0316654536;016;EPR.FACULT.2;5011;EPS APTE;0
0316919248;016;EPR.FACULT.2;5011;EPS APTE;6
0316653296;016;EPR.FACULT.2;7239;LCA LATIN;11
0316919982;016;EPR.FACULT.2;7252;ART-THEATRE;7
0316913868;016;EPR.FACULT.2;7252;ART-THEATRE;15
0316654536;016A;ACTIVITE EPS;6303;FAC NAT DIS;
0316916236;016A;ACTIVITE EPS;6502;F JUDO;
0316916228;016A;ACTIVITE EPS;6602;F DANSE;
0316919248;016A;ACTIVITE EPS;6602;F DANSE;
0316917507;016A;ACTIVITE EPS;6702;FAC TENNIS;
0516043657;017;TRAV PERS ENC; ;;13
0516043791;017;TRAV PERS ENC; ;;15
0316914573;017;TRAV PERS ENC; ;;13
0316652979;017;TRAV PERS ENC; ;;10
0316653192;017;TRAV PERS ENC; ;;17
0316653348;017;TRAV PERS ENC; ;;14
0316654471;017;TRAV PERS ENC; ;;10
0316655480;017;TRAV PERS ENC; ;;11
0316657825;017;TRAV PERS ENC; ;;11
0316658595;017;TRAV PERS ENC; ;;14
0316659220;017;TRAV PERS ENC; ;;11
0316913865;017;TRAV PERS ENC; ;;12
0316913881;017;TRAV PERS ENC; ;;12
0316913976;017;TRAV PERS ENC; ;;11
0316914086;017;TRAV PERS ENC; ;;13
0316914259;017;TRAV PERS ENC; ;;13
0316914269;017;TRAV PERS ENC; ;;11
0316914545;017;TRAV PERS ENC; ;;13
0316914554;017;TRAV PERS ENC; ;;16
0316914625;017;TRAV PERS ENC; ;;13
0316915138;017;TRAV PERS ENC; ;;12
0316915141;017;TRAV PERS ENC; ;;12
0316915418;017;TRAV PERS ENC; ;;10
0316915487;017;TRAV PERS ENC; ;;12
0316915740;017;TRAV PERS ENC; ;;12
0316915933;017;TRAV PERS ENC; ;;11
0316916343;017;TRAV PERS ENC; ;;14
0316916389;017;TRAV PERS ENC; ;;14
0316916785;017;TRAV PERS ENC; ;;13
0316916843;017;TRAV PERS ENC; ;;14
0316917112;017;TRAV PERS ENC; ;;17
0316917573;017;TRAV PERS ENC; ;;12
0316917616;017;TRAV PERS ENC; ;;11
0316917705;017;TRAV PERS ENC; ;;13
0316918025;017;TRAV PERS ENC; ;;13
0316918135;017;TRAV PERS ENC; ;;17
0316918274;017;TRAV PERS ENC; ;;17
0316918288;017;TRAV PERS ENC; ;;17
0316918757;017;TRAV PERS ENC; ;;13
0316919125;017;TRAV PERS ENC; ;;17
0316919924;017;TRAV PERS ENC; ;;13
0316920051;017;TRAV PERS ENC; ;;12
0516187613;017;TRAV PERS ENC; ;;17
0316917282;017;TRAV PERS ENC; ;;18
0316913738;017;TRAV PERS ENC; ;;20
0316913938;017;TRAV PERS ENC; ;;11
0316914110;017;TRAV PERS ENC; ;;10
0316914132;017;TRAV PERS ENC; ;;15
0316914159;017;TRAV PERS ENC; ;;11
0316914498;017;TRAV PERS ENC; ;;11
0316914591;017;TRAV PERS ENC; ;;6
0316914860;017;TRAV PERS ENC; ;;16
0316915372;017;TRAV PERS ENC; ;;11
0316915373;017;TRAV PERS ENC; ;;10
